Date,Open,High,Low,Close,Vol
2007/3/30,24.2,24.3,23.5,23.5,4655
2007/4/2,23.7,25.1,23.5,25,16973
2007/4/3,25.2,25.7,24.7,25.2,10475
2007/4/4,25.7,25.7,25,25,4726
2007/4/9,25.1,25.7,25.1,25.5,5972
2007/4/10,26.1,26.95,25.85,25.9,15071
2007/4/11,25.6,25.85,25.45,25.55,6619
2007/4/12,25.45,25.8,25.2,25.4,4206
2007/4/13,25.45,25.85,24.9,25.05,4795
2007/4/14,25.5,26.25,25.3,26.2,12182
2007/4/16,27,27,26.3,26.8,9945
2007/4/17,27.2,28,26.3,26.4,19870
2007/4/18,26.4,28.2,26,28.2,17777
2007/4/19,28.2,28.45,27.5,27.75,16259
2007/4/20,28,29.65,27.75,29.65,18375
2007/4/23,29.7,30.5,29.1,29.55,14880
2007/4/24,29.9,30.4,29.3,29.8,11108
2007/4/25,29.7,29.7,28.5,28.7,10569
2007/4/26,28.7,28.9,28.25,28.7,4992
2007/4/27,28.7,28.7,27.7,28,6395
2007/4/30,27.7,27.7,26.4,27.05,6347
2007/5/2,26.8,27.35,26.5,26.55,4627
2007/5/3,26.55,26.85,25.5,26,6117
2007/5/4,26.4,27.8,26.3,27.8,7241
2007/5/7,28,29.45,27.9,28.7,9740
2007/5/8,28.55,28.85,28,28.1,4462
2007/5/9,28,28,27,27.3,5855
2007/5/10,27.55,27.8,27.3,27.6,3070
2007/5/11,27.4,27.4,26.8,26.95,4604
2007/5/14,27,27.2,26.3,26.85,3305
2007/5/15,26.9,27.45,26.8,26.8,3605
2007/5/16,27,27.15,26.6,26.8,1999
2007/5/17,26.9,27.1,26.5,26.6,2806
2007/5/18,26.5,27,26.5,26.85,1904
2007/5/21,26.85,27.2,26.35,27.1,4092
2007/5/22,27.6,27.7,26.75,26.85,5377
2007/5/23,26.8,27.1,26.4,26.45,6173
2007/5/24,26.2,26.4,25.8,25.9,6958
2007/5/25,25.7,26.2,25.6,25.9,3266
2007/5/28,26.2,26.2,25.7,25.7,3331
2007/5/29,26.1,26.55,26.1,26.2,4621
2007/5/30,26.2,26.3,25.15,25.3,8775
2007/5/31,25.4,25.85,25.4,25.7,4379
2007/6/1,26,26,25.5,25.6,2371
2007/6/4,25.8,25.85,25.2,25.3,3615
2007/6/5,25.3,25.4,24.8,25.1,5442
2007/6/6,25.35,26.8,25.1,26.6,12765
2007/6/7,26.6,26.6,25.85,26.15,3799
2007/6/8,26,26.15,25.75,25.8,2912
2007/6/11,26.2,26.75,26,26.4,5206
2007/6/12,26.6,26.9,26.15,26.2,3765
2007/6/13,26.3,26.75,26.15,26.75,5327
2007/6/14,27,27.1,26.4,26.5,4371
2007/6/15,26.5,26.75,26.2,26.3,3481
2007/6/20,26.7,27.3,26.5,27.15,10694
2007/6/21,27.1,27.15,26.5,26.6,5046
2007/6/22,26.8,27.1,26.4,26.5,6165
2007/6/23,27,27,26.4,26.5,3427
2007/6/25,26.5,27.25,26.35,27.1,8603
2007/6/26,27.2,27.3,26.45,27,9239
2007/6/27,26.9,27.05,26.65,26.8,4002
2007/6/28,27.1,27.2,26.7,26.8,5365
2007/6/29,26.9,28.2,26.9,27.65,15755
2007/7/2,27.8,27.9,27.3,27.65,7626
2007/7/3,28,28.5,27.65,28.05,10687
2007/7/4,28.3,29,27.9,28.1,10414
2007/7/5,28.4,28.5,27.3,27.6,9064
2007/7/6,27.4,27.8,27,27.1,9981
2007/7/9,27.4,27.45,26.85,26.85,8778
2007/7/10,26.9,27.2,26.8,27.05,4663
2007/7/11,26.8,27,26.05,26.35,7588
2007/7/12,26.35,27.25,26.35,26.7,6362
2007/7/13,27.1,28,26.6,28,13237
2007/7/16,28.2,29.35,27.8,28.2,20859
2007/7/17,28.5,28.75,27.8,28.25,10214
2007/7/18,28.25,29.5,28.05,29.15,21746
2007/7/19,29.7,29.7,27.8,27.95,10858
2007/7/20,27.95,28.2,27,27.35,7027
2007/7/23,27.2,27.4,27,27.15,6161
2007/7/24,27.25,27.6,26.9,27,8118
2007/7/25,26.9,27.4,26.7,26.95,7571
2007/7/26,27,27.45,26.4,26.4,8874
2007/7/27,25.9,26.75,25.45,26.15,6172
2007/7/30,26,26.95,26,26.3,4327
2007/7/31,26.8,27.45,26.5,26.9,8567
2007/8/1,26.7,27.1,25.65,25.7,6734
2007/8/2,26.35,26.35,23.95,24,13701
2007/8/3,24.4,24.5,23.5,23.6,5606
2007/8/6,23,23.3,22.8,23.15,3306
2007/8/7,23.5,24.45,23.5,24,5730
2007/8/8,24.45,24.5,23.65,24.45,3830
2007/8/9,24.8,25.5,24.55,24.95,5885
2007/8/10,23.9,24.45,23.9,24.2,2762
2007/8/13,24.3,24.95,24.2,24.25,3516
2007/8/14,24.25,24.55,24,24.05,2208
2007/8/15,24.05,25.2,23.4,24.1,7146
2007/8/16,23.8,23.9,22.45,22.6,4710
2007/8/17,22.6,23.3,21.05,21.1,4821
2007/8/20,22.55,22.55,22.05,22.55,3972
2007/8/21,23.7,24.1,23.25,24.1,11794
2007/8/22,24.1,24.45,23.55,24.15,9108
2007/8/23,24.45,24.5,23.8,24.45,7702
2007/8/24,24.45,25.2,24,24.7,6163
2007/8/27,24.7,24.8,24,24.15,5018
2007/8/28,24.2,24.25,23.5,23.8,3338
2007/8/29,23.3,23.45,23.05,23.35,2437
2007/8/30,23.7,24.5,23.7,23.95,4400
2007/8/31,24,24.15,23.6,23.95,5810
2007/9/3,24,24.15,23.6,23.6,2781
2007/9/4,23.6,23.8,23,23.05,2649
2007/9/5,23.2,23.8,22.9,23.3,2286
2007/9/6,23,23.2,22.8,23,3252
2007/9/7,23.15,23.45,23,23,2241
2007/9/10,22.75,22.9,22.5,22.9,1778
2007/9/11,22.9,23.2,22.75,22.9,1625
2007/9/12,22.9,23.2,22.9,23.2,2058
2007/9/13,23.2,23.45,22.95,23.45,3030
2007/9/14,23.5,23.7,23.15,23.7,3461
2007/9/17,23.7,25,23.5,24.1,8980
2007/9/19,24.3,24.35,23.3,23.7,6709
2007/9/20,23.7,23.95,23.3,23.3,3522
2007/9/21,23.2,23.8,23,23.1,5465
2007/9/26,23.6,24.2,23.4,24.15,6771
2007/9/27,24.2,24.2,23.35,23.5,4951
2007/9/28,23.5,24.6,23.5,24.1,7767
2007/9/29,24.1,25.75,24.1,25.75,18572
2007/10/1,26,27.2,26,26.35,18833
2007/10/2,26.8,26.8,25.4,25.4,13171
2007/10/3,25.2,25.75,25.1,25.35,5140
2007/10/4,25,25.2,24.3,24.6,4908
2007/10/5,24.5,25.1,24.5,24.9,3510
2007/10/8,25.1,25.3,24.5,24.5,3373
2007/10/9,24.5,24.5,23.5,23.8,4713
2007/10/11,23.8,24,23.7,23.95,2056
2007/10/12,23.8,24.3,23.6,23.6,2941
2007/10/15,23.5,23.8,22.8,23,4631
2007/10/16,22.7,23.35,22.65,23.1,3015
2007/10/17,23.1,23.25,22.85,22.9,3356
2007/10/18,23,23.1,22.8,22.8,3299
2007/10/19,22.8,23,22.3,22.5,4814
2007/10/22,22,22,21.55,21.6,3769
2007/10/23,21.6,22.2,21.6,22,1728
2007/10/24,22.3,22.8,22.15,22.35,3338
2007/10/25,22.4,22.55,22,22.05,2135
2007/10/26,22.35,22.4,21.9,22,1587
2007/10/29,22.3,22.8,22.15,22.6,2978
2007/10/30,22.6,22.8,22.05,22.3,2401
2007/10/31,22.3,22.3,21.5,21.6,5399
2007/11/1,21.7,21.9,21.2,21.25,2794
2007/11/2,20.95,21.1,20.5,20.7,2727
2007/11/5,20.7,20.9,19.6,19.9,3409
2007/11/6,19.9,20.05,19.5,19.8,2630
2007/11/7,19.8,20.35,19.8,20.1,3006
2007/11/8,19.8,19.8,18.7,18.8,2646
2007/11/9,18.8,19,18,18.4,2556
2007/11/12,17.2,17.75,17.15,17.15,2961
2007/11/13,17.6,18.35,17.5,18.35,9250
2007/11/14,18.45,19.6,18,19.2,7652
2007/11/15,19.2,19.5,18.75,19.15,2650
2007/11/16,18.9,19.7,18.75,19.45,3200
2007/11/19,20.3,20.3,19.55,19.55,1689
2007/11/20,19.25,19.25,18.55,19.1,2013
2007/11/21,19.15,19.5,19,19,1559
2007/11/22,19,19,18.7,18.75,1007
2007/11/23,18.95,18.95,18.2,18.2,1507
2007/11/26,18.4,18.6,18.2,18.3,966
2007/11/27,18.3,18.3,17.35,17.4,1596
2007/11/28,17.9,17.9,17.3,17.4,1206
2007/11/29,17.7,18,17.7,17.8,1503
2007/11/30,18,18.4,17.8,18.4,2128
2007/12/3,18.4,18.6,18.15,18.15,926
2007/12/4,18.05,18.75,18,18.75,2012
2007/12/5,18.5,18.75,18.4,18.5,1282
2007/12/6,18.6,18.85,18.3,18.35,1180
2007/12/7,18.5,18.65,18.3,18.3,839
2007/12/10,18.3,18.3,18,18,813
2007/12/11,18.1,18.25,18,18.2,971
2007/12/12,17.8,18.05,17.8,17.95,1079
2007/12/13,18,18.2,17.3,17.3,1320
2007/12/14,17.05,17.4,16.7,17,1851
2007/12/17,16.8,17,15.85,15.85,2012
2007/12/18,15.6,15.6,14.75,14.75,4045
2007/12/19,14.85,15.4,14.8,15.1,1850
2007/12/20,15.2,15.2,14.1,14.1,1653
2007/12/21,14.1,14.45,14,14.1,1660
2007/12/24,14.3,14.45,14.1,14.4,1456
2007/12/25,14.6,15.4,14.6,15.4,3068
2007/12/26,15.8,16.2,15.7,16.2,6477
2007/12/27,16,16.4,16,16.15,3483
2007/12/28,16.15,17.25,15.9,17.25,4872
2007/12/31,17.5,18.45,17.5,18.45,5609
2008/1/2,19.2,19.7,18.5,18.9,10836
2008/1/3,18.25,19.3,18.05,19.3,6795
2008/1/4,19.2,19.7,18.9,19.4,6855
2008/1/7,18.9,19.4,18.15,18.5,4782
2008/1/8,18.5,19,18.35,18.65,2532
2008/1/9,18.5,18.9,18.2,18.55,2460
2008/1/10,18.8,19.5,18.7,18.85,4066
2008/1/11,18.9,19.1,18,18.3,3834
2008/1/14,19.3,19.3,18.6,19.1,4984
2008/1/15,19.15,20.4,18.75,20.1,10683
2008/1/16,19.9,19.9,19,19.15,6092
2008/1/17,19.3,19.8,18.4,18.9,4746
2008/1/18,18.1,18.75,17.65,18.5,5200
2008/1/21,18.5,19.5,18.45,19,3195
2008/1/22,17.7,18.45,17.7,17.7,3070
2008/1/23,17.7,18,16.5,16.5,5021
2008/1/24,17.1,17.3,16.5,16.9,3450
2008/1/25,17.2,17.6,17.2,17.5,2391
2008/1/28,17.25,17.5,16.6,16.6,1901
2008/1/29,16.8,16.95,15.6,16.2,2944
2008/1/30,16.4,16.7,16.25,16.45,1400
2008/1/31,16.5,16.9,16.2,16.9,1503
2008/2/1,17.2,18.05,17,18.05,5431
2008/2/12,17.9,18.55,17.2,18.1,3283
2008/2/13,18.3,18.4,17.7,17.95,1807
2008/2/14,18.1,18.3,18,18.1,1700
2008/2/15,17.9,18,17.55,17.85,2269
2008/2/18,18.3,18.65,18,18.55,7157
2008/2/19,18.8,18.8,18.3,18.35,5095
2008/2/20,18.35,18.45,17.6,17.75,3070
2008/2/21,18,18.1,17.9,18.1,1743
2008/2/22,17.8,18,17.65,17.9,2266
2008/2/25,18.2,19.15,18.2,19.15,11714
2008/2/26,19.45,19.75,18.8,19.1,7396
2008/2/27,19.4,20.2,19.15,19.7,9455
2008/2/29,19.5,21.05,19.4,21.05,16289
2008/3/3,20.55,22.4,20.35,22.1,17197
2008/3/4,22.1,22.7,21.35,21.9,13101
2008/3/5,22,22.25,21,21.7,10234
2008/3/6,21.9,21.9,21.05,21.2,6823
2008/3/7,20.8,21.5,20.55,20.7,6464
2008/3/10,20.55,20.6,19.8,20,5733
2008/3/11,19.8,21.4,19.75,21.1,8900
2008/3/12,22.05,22.2,21.1,21.3,7195
2008/3/13,21.45,21.45,20.3,20.4,5054
2008/3/14,20.5,20.9,20.2,20.45,2526
2008/3/17,20,20.25,19.6,20.1,3423
2008/3/18,20.1,20.55,19.65,20.5,2270
2008/3/19,21.15,21.15,20.3,20.3,3389
2008/3/20,20.2,21.1,20,21,7062
2008/3/21,21.4,21.7,20.8,21.25,13613
2008/3/24,22.5,22.5,21.35,22.2,13538
2008/3/25,22,22.1,21.3,21.35,6076
2008/3/26,21.5,21.9,21.45,21.45,4405
2008/3/27,21.5,21.8,20.9,21.05,3933
2008/3/28,21.2,21.4,20.5,21.1,3166
2008/3/31,21.1,21.3,20.9,20.95,2420
2008/4/1,21.05,21.15,20.2,20.2,4646
2008/4/2,20.6,20.7,19.85,20.25,3282
2008/4/3,20.25,20.4,19.9,19.9,3094
2008/4/7,19.95,20.7,19.95,20.6,2406
2008/4/8,20.7,21.2,20.5,21,3930
2008/4/9,21.15,21.4,20.85,21.05,5004
2008/4/10,21.2,21.3,20.9,21,3511
2008/4/11,21.3,21.35,20.95,21,3935
2008/4/14,21.2,22.45,21,22.25,13071
2008/4/15,22.25,22.95,22.05,22.3,13758
2008/4/16,22.8,23.5,22.6,23.5,18710
2008/4/17,23.6,23.65,22.9,23.2,12079
2008/4/18,23.45,24,23.35,23.45,7648
2008/4/21,23.55,23.7,22.35,22.5,5655
2008/4/22,22.5,23,22.35,22.95,3772
2008/4/23,23,23.8,22.65,23.2,6131
2008/4/24,23.45,24.5,23.3,24,11029
2008/4/25,24.3,24.3,22.95,23,5805
2008/4/28,23.4,23.4,22.6,22.95,3473
2008/4/29,22.95,23.1,22.3,22.35,4684
2008/4/30,22.65,22.7,22.3,22.35,2379
2008/5/2,22.95,23,22.5,22.9,3695
2008/5/5,23.15,23.35,22.75,23.15,4395
2008/5/6,23.1,23.1,22.2,22.8,3168
2008/5/7,22.8,22.8,22.4,22.5,2692
2008/5/8,22.5,22.95,22.35,22.4,2259
2008/5/9,22.8,23.2,22.4,23,3991
2008/5/12,23.1,23.2,22.6,22.75,1847
2008/5/13,23.2,23.3,22.9,23.2,4218
2008/5/14,23.5,23.5,22.95,23.3,2915
2008/5/15,23.35,23.5,23.15,23.45,4363
2008/5/16,23.8,23.95,23.5,23.6,6230
2008/5/19,23.8,23.8,23.3,23.5,3459
2008/5/20,23.7,23.7,22.2,22.55,4410
2008/5/21,22.55,22.6,22.1,22.3,2358
2008/5/22,22.1,22.5,22,22.3,2047
2008/5/23,22.5,22.8,22.1,22.1,2386
2008/5/26,22,22.4,20.8,20.8,3668
2008/5/27,21,21.4,21,21.2,1615
2008/5/28,21.5,21.6,20.6,20.6,1831
2008/5/29,21,22,21,21.65,3988
2008/5/30,21.95,22,20.5,21.05,3296
2008/6/2,21.2,21.2,20.35,20.55,1942
2008/6/3,20.3,20.6,20.3,20.3,1613
2008/6/4,20.4,20.55,20.25,20.4,2035
2008/6/5,20.4,20.7,20.2,20.6,1282
2008/6/6,20.75,20.8,20.6,20.65,1181
2008/6/9,19.5,20.1,19.5,20,1704
2008/6/10,20,20.25,19.85,19.9,2238
2008/6/11,19.95,20.15,18.9,19,2648
2008/6/12,18.8,18.8,17.7,17.7,3385
2008/6/13,18,18,17.5,17.8,2332
2008/6/16,18.3,18.7,18,18.5,1997
2008/6/17,18.5,18.7,18.05,18.7,1439
2008/6/18,18.6,18.85,18.4,18.65,1250
2008/6/19,18.2,18.6,18,18,1268
2008/6/20,18.2,18.3,17.4,17.4,1553
2008/6/23,16.8,17.15,16.7,17.1,1290
2008/6/24,17.2,17.4,16.8,17,1111
2008/6/25,17,17.3,16.8,17.3,812
2008/6/26,17.4,17.85,17.4,17.6,909
2008/6/27,16.4,17,16.4,16.7,1463
2008/6/30,16.8,17.05,16.55,16.6,1201
2008/7/1,16.65,16.95,15.45,15.45,2785
2008/7/2,15.5,15.9,15,15.4,1838
2008/7/3,15.25,15.9,14.75,15.85,2023
2008/7/4,15.9,16.5,15.6,15.8,1867
2008/7/7,15.85,16.15,15.65,16.05,553
2008/7/8,16,16.45,15.15,15.2,1142
2008/7/9,15.5,16.2,15.5,15.6,1353
2008/7/10,15.4,16.45,15.4,16.2,1566
2008/7/11,16.5,17.3,16.3,17.3,3446
2008/7/14,17.3,17.4,17.05,17.1,1925
2008/7/15,16.95,17,16,16.05,2382
2008/7/16,16.2,16.5,15.5,15.8,1416
2008/7/17,16.45,16.7,16.15,16.6,1444
2008/7/18,17.05,17.05,16,16,1956
2008/7/21,16.3,16.75,16.2,16.55,1054
2008/7/22,16.65,16.65,16.3,16.45,646
2008/7/23,16.75,17.3,16.75,17.25,1686
2008/7/24,17.3,17.3,16.9,17.15,1454
2008/7/25,16.6,16.9,16.5,16.75,814
2008/7/29,17.9,17.9,17.4,17.7,4979
2008/7/30,17.9,18.9,17.9,18.9,10845
2008/7/31,19.2,19.6,18.5,18.85,10952
2008/8/1,18.45,19.6,17.9,19.6,7721
2008/8/4,19.8,20,19.2,19.3,8415
2008/8/5,19.45,19.6,18.2,18.3,7198
2008/8/6,18.8,18.95,18.05,18.55,4101
2008/8/7,18.55,18.95,18.35,18.85,3000
2008/8/8,19,20.15,19,20.15,13040
2008/8/11,20.3,20.4,19.5,19.8,9241
2008/8/12,19.8,19.95,19.2,19.3,4390
2008/8/13,19,19.3,18.75,19.3,2260
2008/8/14,19.3,20.1,19.2,19.8,5158
2008/8/15,19.8,19.8,19,19,2833
2008/8/18,18.85,19,18.1,18.15,2533
2008/8/19,17.9,18.6,17.6,18.6,2037
2008/8/20,18.3,19.25,18.25,19.1,2611
2008/8/21,19.45,19.55,19,19,3057
2008/8/22,19.4,19.45,18.55,18.8,2971
2008/8/25,19,19.35,18.7,19.3,2453
2008/8/26,19.4,20.6,19.4,20.1,9394
2008/8/27,20.1,20.65,19.7,20.55,6639
2008/8/28,20.55,20.75,20.2,20.2,5260
2008/8/29,20.4,20.5,20,20.3,4055
2008/9/1,20.1,20.3,19.1,19.2,3075
2008/9/2,19.2,19.6,19,19.45,2957
2008/9/3,19.45,19.65,18.1,18.2,5162
2008/9/4,18.2,18.55,17.5,17.8,2861
2008/9/5,17,17.85,17,17.8,1916
2008/9/8,18.4,19,18.2,19,2925
2008/9/9,19,19,18,18,2304
2008/9/10,17.6,18.6,17.6,18,1707
2008/9/11,18,18,17.2,17.25,2698
2008/9/12,17.45,17.55,16.2,17,2314
2008/9/15,16.9,16.9,15.85,15.9,2519
2008/9/16,14.8,15.15,14.8,15,3893
2008/9/17,15.7,16.05,14.9,15.5,7525
2008/9/18,14.5,15.05,14.45,14.85,2693
2008/9/19,15.8,15.85,15.5,15.85,2538
2008/9/22,16.95,16.95,16.95,16.95,4554
2008/9/23,17.45,18.1,17.3,17.9,6465
2008/9/24,17.9,18.3,17.55,17.65,3481
2008/9/25,17.2,18.15,17,17.85,4506
2008/9/26,17.85,17.9,16.9,17,3497
2008/9/30,15.85,16.95,15.85,16.9,3715
2008/10/1,18,18.05,17.5,18.05,6568
2008/10/2,18.2,18.45,17.7,18,3600
2008/10/3,18.2,19,18,18.95,6155
2008/10/6,18.5,18.7,18,18,3850
2008/10/7,17.5,18.5,17.3,18.45,3895
2008/10/8,18.3,18.45,17.5,17.9,4607
2008/10/9,18.15,18.7,17.9,18,5148
2008/10/13,17.6,17.7,17.4,17.55,2920
2008/10/14,18.7,18.7,18.25,18.6,4443
2008/10/15,18.3,18.45,18,18.2,2231
2008/10/16,17.6,17.85,17.6,17.6,2840
2008/10/17,17.85,17.85,17,17,3418
2008/10/20,16.45,16.9,16.45,16.8,1989
2008/10/21,16.95,17.3,16.7,16.7,2372
2008/10/22,16.3,16.7,16.15,16.15,2298
2008/10/23,15.6,15.7,15.6,15.6,1535
2008/10/24,15.35,15.35,15.1,15.1,1564
2008/10/27,14.05,14.75,14.05,14.05,2145
2008/10/28,13.2,14.6,13.1,14.4,3363
2008/10/29,15.4,15.4,14.55,14.55,2580
2008/10/30,15.2,15.55,14.75,15.55,3138
2008/10/31,15.55,16.35,15.35,15.65,4008
2008/11/3,16.3,16.7,15.9,16.7,5437
2008/11/4,16.7,16.9,15.9,16.7,3591
2008/11/5,16.8,17.2,16.2,16.2,4474
2008/11/6,15.45,16.4,15.45,16.2,2894
2008/11/7,15.9,17.3,15.9,17.15,3752
2008/11/10,17.1,18.35,16.9,18.3,8249
2008/11/11,17.9,19.2,17.6,18.5,8589
2008/11/12,18.4,18.6,17.9,18.3,6050
2008/11/13,17.35,18.6,17.35,18.15,4176
2008/11/14,18.65,19.2,18.3,18.55,7325
2008/11/17,19,19.8,18.55,19.8,9830
2008/11/18,19.8,20.3,18.8,19.2,11040
2008/11/19,19.2,19.2,18.25,18.4,4763
2008/11/20,18,19.1,18,18.6,4312
2008/11/21,19.6,19.9,19.2,19.7,12256
2008/11/24,19.55,20.5,19.2,19.9,7649
2008/11/25,20.45,20.45,19.75,19.8,7763
2008/11/26,19.9,20.45,19.85,20.2,5537
2008/11/27,20.2,21.15,20,20.45,8365
2008/11/28,20.1,20.4,19.6,19.85,5536
2008/12/1,19.85,20.2,19.35,19.55,6688
2008/12/2,18.7,20.25,18.7,20.2,8693
2008/12/3,20.2,21.1,20.2,20.6,10733
2008/12/4,20.65,20.8,19.25,19.4,6600
2008/12/5,19.3,19.7,18.8,19.7,4315
2008/12/8,19.85,20.6,19.5,20.4,5928
2008/12/9,20.45,20.45,19.9,19.95,5312
2008/12/10,20.1,20.35,19.95,20.25,5429
2008/12/11,20.25,20.8,19.95,20,7557
2008/12/12,20,20.2,19.25,19.8,5926
2008/12/15,20.2,20.45,19.9,20.15,2830
2008/12/16,20.1,20.4,19.9,19.95,3150
2008/12/17,20.1,20.2,19.7,19.75,4109
2008/12/18,19.85,20.4,19.7,20.2,4577
2008/12/19,20.2,20.5,20,20.25,3984
2008/12/22,20.45,20.6,19.6,19.6,3795
2008/12/23,19.45,19.7,18.8,19.1,4289
2008/12/24,19.1,20.35,19.1,20.1,4823
2008/12/25,20.3,20.6,19.95,20.45,5244
2008/12/26,20.45,20.75,20.3,20.3,4220
2008/12/29,20.6,20.85,20.3,20.5,2327
2008/12/30,20.8,21.9,20.55,21.8,11239
2008/12/31,22,22.3,21.4,22,10015
2009/1/5,22.5,22.5,21.8,21.8,5851
2009/1/6,21.55,22.2,21.5,21.8,3441
2009/1/7,22,23,21.9,22.8,6793
2009/1/8,22.2,22.6,21.5,21.55,5056
2009/1/9,21.8,22.1,21.6,22,4575
2009/1/10,22,22.45,21.7,22.45,2142
2009/1/12,23,23,22.2,22.2,3542
2009/1/13,22,22.2,21,21.55,3854
2009/1/14,21.4,21.8,21.2,21.4,1469
2009/1/15,20.8,21.2,20.5,20.55,3042
2009/1/16,20.9,21.5,20.8,21.5,3328
2009/1/17,21.5,21.9,21.5,21.5,2154
2009/1/19,21.9,21.9,21.3,21.3,1592
2009/1/20,21.3,21.5,20.65,20.8,1760
2009/1/21,20.3,21.2,20.3,20.8,1310
2009/2/2,21,21.2,19.35,19.35,2875
2009/2/3,18,19.15,18,18.8,16268
2009/2/4,18.7,19.5,18.55,19.25,9887
2009/2/5,19.1,19.7,18.9,19.4,4320
2009/2/6,19.4,20,19.2,19.3,4658
2009/2/9,19.7,19.75,19.2,19.3,4452
2009/2/10,19.6,19.6,19,19.1,3475
2009/2/11,19,19,18.3,18.8,8248
2009/2/12,18.8,19,18.2,18.25,4539
2009/2/13,18.2,18.9,18.2,18.85,4206
2009/2/16,18.85,18.9,18.55,18.75,1869
2009/2/17,18.75,18.8,18.25,18.6,2122
2009/2/18,18.2,18.8,18.2,18.55,1584
2009/2/19,18.6,19.15,18.3,18.85,3212
2009/2/20,18.7,18.9,18.4,18.45,2086
2009/2/23,18.4,18.45,18.05,18.15,2858
2009/2/24,18.15,18.3,18.15,18.2,1561
2009/2/25,18.25,18.45,18.1,18.15,2241
2009/2/26,18.2,18.35,18.15,18.3,1792
2009/2/27,18.4,18.4,18.05,18.05,2544
2009/3/2,18.1,18.1,16.8,16.8,8102
2009/3/3,16.3,16.5,15.85,16.5,8621
2009/3/4,16.5,16.85,16.1,16.8,5776
2009/3/5,17.1,17.95,17,17.95,9592
2009/3/6,17.8,18.25,17.5,18.05,6079
2009/3/9,18.25,18.4,17.6,18.2,4076
2009/3/10,18,18.4,17.9,18.05,1940
2009/3/11,18.3,18.45,18.05,18.1,3000
2009/3/12,18.15,18.15,17.85,17.9,1732
2009/3/13,18.1,18.4,18,18.2,3508
2009/3/16,18.4,19.45,18.25,19.45,10081
2009/3/17,19.6,20.3,19.6,20.05,9681
2009/3/18,20.05,20.05,19.45,19.45,5373
2009/3/19,19.7,20.2,19.55,19.75,6073
2009/3/20,19.9,20.6,19.8,20,7047
2009/3/23,20.45,20.45,19.95,20.2,3391
2009/3/24,20.3,20.7,20.25,20.3,6106
2009/3/25,20.3,21.3,20.3,20.6,7323
2009/3/26,21,22,20.7,21.6,10303
2009/3/27,22,22.1,20.8,20.85,9190
2009/3/30,20.95,21.45,20.5,20.5,5054
2009/3/31,20.55,21.9,20.55,21.9,7665
2009/4/1,22.6,23.1,22.1,22.55,13481
2009/4/2,23.1,23.3,22.7,22.95,9841
2009/4/3,22.85,23.15,22.2,22.6,10083
2009/4/6,22.7,23.5,22.65,22.95,8197
2009/4/7,22.95,24.45,22.9,24.1,10652
2009/4/8,24,24.3,23.3,23.5,8945
2009/4/9,23.8,25.1,23.75,25.1,12346
2009/4/10,25.6,26.6,25,26.5,12776
2009/4/13,26.8,28,26.5,27.2,10845
2009/4/14,26.8,27,26,26.6,9420
2009/4/15,26.4,27.2,26.4,27,7927
2009/4/16,27.5,27.5,26.5,26.9,6750
2009/4/17,26.9,27.3,25.05,25.05,10043
2009/4/20,25.05,25.7,23.65,24.4,13004
2009/4/21,24,26.1,23.95,26.1,12169
2009/4/22,26.45,27.9,26.45,27.9,22449
2009/4/23,28.2,28.3,27,27.6,15014
2009/4/24,27.9,27.95,27,27.6,6754
2009/4/27,27.8,28.35,26.3,27,8313
2009/4/28,27,27.4,25.15,25.15,13687
2009/4/29,24.8,25.8,24.1,25.15,8380
2009/4/30,26.9,26.9,26.15,26.9,8159
2009/5/4,27.9,28.75,27.15,28,16142
2009/5/5,27.2,27.8,26.8,27.2,10914
2009/5/6,26.9,29.1,26.85,29.1,12951
2009/5/7,30.15,30.15,28.15,29,12809
2009/5/8,29,29,28,28.3,5222
2009/5/11,28.65,30.1,28.45,29.7,13000
2009/5/12,29.7,30,28,28,12069
2009/5/13,28.3,29,27.55,27.85,8932
2009/5/14,27,27.7,27,27.05,6842
2009/5/15,27.4,28.7,27.15,28.2,12916
2009/5/18,27.5,29.1,27.5,28.7,9711
2009/5/19,29.4,30.7,28.95,29.6,32199
2009/5/20,30,31.5,29.1,30.65,23198
2009/5/21,31,31.35,30.15,30.5,14260
2009/5/22,29.9,30.7,29.85,30.3,6898
2009/5/25,30.5,31,29.25,30.4,8744
2009/5/26,31.3,32.5,30.8,31.6,29364
2009/5/27,31.9,32.9,31.15,32.9,13200
2009/6/1,32.9,32.9,31.8,31.9,9921
2009/6/2,32.2,32.7,31,31.45,13936
2009/6/3,31.45,32.6,31.1,31.6,13186
2009/6/4,31.65,32.45,31.35,31.75,10854
2009/6/5,32.5,33.75,32.5,33,27127
2009/6/6,33.3,35.2,32.9,35.2,24483
2009/6/8,35.6,36.75,34.6,35,26428
2009/6/9,35.5,35.8,32.55,32.6,22666
2009/6/10,32.75,34.5,32,33.95,20450
2009/6/11,34.5,35.1,33.5,33.85,15095
2009/6/12,33.9,34.9,32.8,32.8,15412
2009/6/15,31,31.8,30.55,30.55,15934
2009/6/16,30.55,31.65,30.1,31.4,13850
2009/6/17,31.4,31.8,30.5,30.6,9791
2009/6/18,30.8,31.25,29.2,30,8032
2009/6/19,30.1,31.5,29.8,31.4,9286
2009/6/22,31.5,32.35,31.05,31.9,10421
2009/6/23,31.4,32.3,31.2,31.55,7077
2009/6/24,31.85,32.8,31.5,32,8939
